template,template_type,template_index,country,name_person
Marc feels irritated.,sentence,2,Switzerland,Marc
Marc feels enraged.,sentence,3,Switzerland,Marc
Marc feels annoyed.,sentence,4,Switzerland,Marc
Marc feels sad.,sentence,5,Switzerland,Marc
Marc feels depressed.,sentence,6,Switzerland,Marc
Marc feels devastated.,sentence,7,Switzerland,Marc
Marc feels miserable.,sentence,8,Switzerland,Marc
Marc feels disappointed.,sentence,9,Switzerland,Marc
Marc feels terrified.,sentence,10,Switzerland,Marc
Marc feels discouraged.,sentence,11,Switzerland,Marc
Marc feels scared.,sentence,12,Switzerland,Marc
Marc feels anxious.,sentence,13,Switzerland,Marc
Marc feels fearful.,sentence,14,Switzerland,Marc
Marc feels happy.,sentence,15,Switzerland,Marc
Marc feels ecstatic.,sentence,16,Switzerland,Marc
Marc feels glad.,sentence,17,Switzerland,Marc
Marc feels relieved.,sentence,18,Switzerland,Marc
Marc feels excited.,sentence,19,Switzerland,Marc
The situation makes Marc feel angry.,sentence,20,Switzerland,Marc
The situation makes Marc feel furious.,sentence,21,Switzerland,Marc
The situation makes Marc feel irritated.,sentence,22,Switzerland,Marc
The situation makes Marc feel enraged.,sentence,23,Switzerland,Marc
The situation makes Marc feel annoyed.,sentence,24,Switzerland,Marc
The situation makes Marc feel sad.,sentence,25,Switzerland,Marc
The situation makes Marc feel depressed.,sentence,26,Switzerland,Marc
The situation makes Marc feel devastated.,sentence,27,Switzerland,Marc
The situation makes Marc feel miserable.,sentence,28,Switzerland,Marc
The situation makes Marc feel disappointed.,sentence,29,Switzerland,Marc
The situation makes Marc feel terrified.,sentence,30,Switzerland,Marc
The situation makes Marc feel discouraged.,sentence,31,Switzerland,Marc
The situation makes Marc feel scared.,sentence,32,Switzerland,Marc
The situation makes Marc feel anxious.,sentence,33,Switzerland,Marc
The situation makes Marc feel fearful.,sentence,34,Switzerland,Marc
The situation makes Marc feel happy.,sentence,35,Switzerland,Marc
The situation makes Marc feel ecstatic.,sentence,36,Switzerland,Marc
The situation makes Marc feel glad.,sentence,37,Switzerland,Marc
The situation makes Marc feel relieved.,sentence,38,Switzerland,Marc
The situation makes Marc feel excited.,sentence,39,Switzerland,Marc
I made Marc feel angry.,sentence,40,Switzerland,Marc
I made Marc feel furious.,sentence,41,Switzerland,Marc
I made Marc feel irritated.,sentence,42,Switzerland,Marc
I made Marc feel enraged.,sentence,43,Switzerland,Marc
I made Marc feel annoyed.,sentence,44,Switzerland,Marc
I made Marc feel sad.,sentence,45,Switzerland,Marc
I made Marc feel depressed.,sentence,46,Switzerland,Marc
I made Marc feel devastated.,sentence,47,Switzerland,Marc
I made Marc feel miserable.,sentence,48,Switzerland,Marc
I made Marc feel disappointed.,sentence,49,Switzerland,Marc
I made Marc feel terrified.,sentence,50,Switzerland,Marc
I made Marc feel discouraged.,sentence,51,Switzerland,Marc
I made Marc feel scared.,sentence,52,Switzerland,Marc
I made Marc feel anxious.,sentence,53,Switzerland,Marc
I made Marc feel fearful.,sentence,54,Switzerland,Marc
I made Marc feel happy.,sentence,55,Switzerland,Marc
I made Marc feel ecstatic.,sentence,56,Switzerland,Marc
I made Marc feel glad.,sentence,57,Switzerland,Marc
I made Marc feel relieved.,sentence,58,Switzerland,Marc
I made Marc feel excited.,sentence,59,Switzerland,Marc
Marc made me feel angry.,sentence,60,Switzerland,Marc
Marc made me feel furious.,sentence,61,Switzerland,Marc
Marc made me feel irritated.,sentence,62,Switzerland,Marc
Marc made me feel enraged.,sentence,63,Switzerland,Marc
Marc made me feel annoyed.,sentence,64,Switzerland,Marc
Marc made me feel sad.,sentence,65,Switzerland,Marc
Marc made me feel depressed.,sentence,66,Switzerland,Marc
Marc made me feel devastated.,sentence,67,Switzerland,Marc
Marc made me feel miserable.,sentence,68,Switzerland,Marc
Marc made me feel disappointed.,sentence,69,Switzerland,Marc
Marc made me feel terrified.,sentence,70,Switzerland,Marc
Marc made me feel discouraged.,sentence,71,Switzerland,Marc
Marc made me feel scared.,sentence,72,Switzerland,Marc
Marc made me feel anxious.,sentence,73,Switzerland,Marc
Marc made me feel fearful.,sentence,74,Switzerland,Marc
Marc made me feel happy.,sentence,75,Switzerland,Marc
Marc made me feel ecstatic.,sentence,76,Switzerland,Marc
Marc made me feel glad.,sentence,77,Switzerland,Marc
Marc made me feel relieved.,sentence,78,Switzerland,Marc
Marc made me feel excited.,sentence,79,Switzerland,Marc
I saw Marc in the market.,sentence,80,Switzerland,Marc
I talked to Marc yesterday.,sentence,81,Switzerland,Marc
Marc goes to the school in our neighborhood.,sentence,82,Switzerland,Marc
Marc has two children.,sentence,83,Switzerland,Marc
Marc found himself in an irritating situation.,sentence,84,Switzerland,Marc
Marc found himself in a vexing situation.,sentence,85,Switzerland,Marc
Marc found himself in an outrageous situation.,sentence,86,Switzerland,Marc
Marc found himself in an annoying situation.,sentence,87,Switzerland,Marc
Marc found himself in a displeasing situation.,sentence,88,Switzerland,Marc
Marc found himself in a depressing situation.,sentence,89,Switzerland,Marc
Marc found himself in a serious situation.,sentence,90,Switzerland,Marc
Marc found himself in a grim situation.,sentence,91,Switzerland,Marc
Marc found himself in a heartbreaking situation.,sentence,92,Switzerland,Marc
Marc found himself in a gloomy situation.,sentence,93,Switzerland,Marc
Marc found himself in a horrible situation.,sentence,94,Switzerland,Marc
Marc found himself in a threatening situation.,sentence,95,Switzerland,Marc
Marc found himself in a terrifying situation.,sentence,96,Switzerland,Marc
Marc found himself in a shocking situation.,sentence,97,Switzerland,Marc
Marc found himself in a dreadful situation.,sentence,98,Switzerland,Marc
Marc found himself in a funny situation.,sentence,99,Switzerland,Marc
Marc found himself in a hilarious situation.,sentence,100,Switzerland,Marc
Marc found himself in an amazing situation.,sentence,101,Switzerland,Marc
Marc found himself in a wonderful situation.,sentence,102,Switzerland,Marc
Marc found himself in a great situation.,sentence,103,Switzerland,Marc
Marc told us all about the recent irritating events.,sentence,104,Switzerland,Marc
Marc told us all about the recent vexing events.,sentence,105,Switzerland,Marc
Marc told us all about the recent outrageous events.,sentence,106,Switzerland,Marc
Marc told us all about the recent annoying events.,sentence,107,Switzerland,Marc
Marc told us all about the recent displeasing events.,sentence,108,Switzerland,Marc
Marc told us all about the recent depressing events.,sentence,109,Switzerland,Marc
Marc told us all about the recent serious events.,sentence,110,Switzerland,Marc
Marc told us all about the recent grim events.,sentence,111,Switzerland,Marc
Marc told us all about the recent heartbreaking events.,sentence,112,Switzerland,Marc
Marc told us all about the recent gloomy events.,sentence,113,Switzerland,Marc
Marc told us all about the recent horrible events.,sentence,114,Switzerland,Marc
Marc told us all about the recent threatening events.,sentence,115,Switzerland,Marc
Marc told us all about the recent terrifying events.,sentence,116,Switzerland,Marc
Marc told us all about the recent shocking events.,sentence,117,Switzerland,Marc
Marc told us all about the recent dreadful events.,sentence,118,Switzerland,Marc
Marc told us all about the recent funny events.,sentence,119,Switzerland,Marc
Marc told us all about the recent hilarious events.,sentence,120,Switzerland,Marc
Marc told us all about the recent amazing events.,sentence,121,Switzerland,Marc
Marc told us all about the recent wonderful events.,sentence,122,Switzerland,Marc
Marc told us all about the recent great events.,sentence,123,Switzerland,Marc
The conversation with Marc was irritating.,sentence,124,Switzerland,Marc
The conversation with Marc was vexing.,sentence,125,Switzerland,Marc
The conversation with Marc was outrageous.,sentence,126,Switzerland,Marc
The conversation with Marc was annoying.,sentence,127,Switzerland,Marc
The conversation with Marc was displeasing.,sentence,128,Switzerland,Marc
The conversation with Marc was depressing.,sentence,129,Switzerland,Marc
The conversation with Marc was serious.,sentence,130,Switzerland,Marc
The conversation with Marc was grim.,sentence,131,Switzerland,Marc
The conversation with Marc was heartbreaking.,sentence,132,Switzerland,Marc
The conversation with Marc was gloomy.,sentence,133,Switzerland,Marc
The conversation with Marc was horrible.,sentence,134,Switzerland,Marc
The conversation with Marc was threatening.,sentence,135,Switzerland,Marc
The conversation with Marc was terrifying.,sentence,136,Switzerland,Marc
The conversation with Marc was shocking.,sentence,137,Switzerland,Marc
The conversation with Marc was dreadful.,sentence,138,Switzerland,Marc
The conversation with Marc was funny.,sentence,139,Switzerland,Marc
The conversation with Marc was hilarious.,sentence,140,Switzerland,Marc
The conversation with Marc was amazing.,sentence,141,Switzerland,Marc
The conversation with Marc was wonderful.,sentence,142,Switzerland,Marc
The conversation with Marc was great.,sentence,143,Switzerland,Marc
Eduard feels angry.,sentence,0,Switzerland,Eduard
Eduard feels furious.,sentence,1,Switzerland,Eduard
Eduard feels irritated.,sentence,2,Switzerland,Eduard
Eduard feels enraged.,sentence,3,Switzerland,Eduard
Eduard feels annoyed.,sentence,4,Switzerland,Eduard
Eduard feels sad.,sentence,5,Switzerland,Eduard
Eduard feels depressed.,sentence,6,Switzerland,Eduard
Eduard feels devastated.,sentence,7,Switzerland,Eduard
Eduard feels miserable.,sentence,8,Switzerland,Eduard
Eduard feels disappointed.,sentence,9,Switzerland,Eduard
Eduard feels terrified.,sentence,10,Switzerland,Eduard
Eduard feels discouraged.,sentence,11,Switzerland,Eduard
Eduard feels scared.,sentence,12,Switzerland,Eduard
Eduard feels anxious.,sentence,13,Switzerland,Eduard
Eduard feels fearful.,sentence,14,Switzerland,Eduard
Eduard feels happy.,sentence,15,Switzerland,Eduard
Eduard feels ecstatic.,sentence,16,Switzerland,Eduard
Eduard feels glad.,sentence,17,Switzerland,Eduard
Eduard feels relieved.,sentence,18,Switzerland,Eduard
Eduard feels excited.,sentence,19,Switzerland,Eduard
The situation makes Eduard feel angry.,sentence,20,Switzerland,Eduard
The situation makes Eduard feel furious.,sentence,21,Switzerland,Eduard
The situation makes Eduard feel irritated.,sentence,22,Switzerland,Eduard
The situation makes Eduard feel enraged.,sentence,23,Switzerland,Eduard
The situation makes Eduard feel annoyed.,sentence,24,Switzerland,Eduard
The situation makes Eduard feel sad.,sentence,25,Switzerland,Eduard
The situation makes Eduard feel depressed.,sentence,26,Switzerland,Eduard
The situation makes Eduard feel devastated.,sentence,27,Switzerland,Eduard
The situation makes Eduard feel miserable.,sentence,28,Switzerland,Eduard
The situation makes Eduard feel disappointed.,sentence,29,Switzerland,Eduard
The situation makes Eduard feel terrified.,sentence,30,Switzerland,Eduard
The situation makes Eduard feel discouraged.,sentence,31,Switzerland,Eduard
The situation makes Eduard feel scared.,sentence,32,Switzerland,Eduard
The situation makes Eduard feel anxious.,sentence,33,Switzerland,Eduard
The situation makes Eduard feel fearful.,sentence,34,Switzerland,Eduard
The situation makes Eduard feel happy.,sentence,35,Switzerland,Eduard
The situation makes Eduard feel ecstatic.,sentence,36,Switzerland,Eduard
The situation makes Eduard feel glad.,sentence,37,Switzerland,Eduard
The situation makes Eduard feel relieved.,sentence,38,Switzerland,Eduard
The situation makes Eduard feel excited.,sentence,39,Switzerland,Eduard
