example,toxicity,sa,toxicity_val
" You don't know what are real difficulties, little prick. You'll learn it after taking the protection away. You can't keep it protected all the time. We'll never give in until the page looks like WE want. I warn you, Clayworth, that I an ruin your health from any distance. I can also easily kill you with an energy stroke. Don't play with fire, stupid ass.   ",1,0,0.8831957
"`   Rutherford B. Hayes edits   ``Please refrain from making unconstructive edits to Wikipedia, as you did at Rutherford B. Hayes with this edit.`` - NOT A CHANCE YOU LITTLE SHIT!    P.S, Fuck you!   `",1,0,0.8833457
What fucking problem are you having Njgw? Come and discuss it with me.  ,1,0,0.88360405
"  oranjblud is an idiot. stop sticking up for him, redrose64.   ",1,0,0.88468903
"  Hey F**K T*RD, STOP deleting my page bi*ch. You must really be an OLD FAT A$S C*NT with no F*ckin life, deleting a perfectly fine article over several times. Get a life fagg0t and stop trolling on Wikipedia, I mean seriously  is Wikipedia your life??",1,0,0.8847894
  Some asshole keeps changing the dates  Advanced Warfighter specifically states that the game took place in 2013 yet some asshole idiot keeps changing it to 2014. Advanced Warfighter 2 does not take place one day after Advanced Warfighter. Please do something about the idiot changing things for no reason.,1,0,0.88524824
"   __________________________ Listen piece of bastard, if yo have a chance to read this , read carefully YOU DARE SPOIL MY USERPAGE AND YOU WILL DIE FOR THAT. I ALREADY TRACKED YOU AND I KNOW WHO YOU ARE, BEFORE KILLING YOU , I WILL RAPE AND KILL THE BITCH OF AYOUR MOTHER AND THAN TORTURE  THE WHOLE OF YOUR FAMILY. WHAT A PITY YOU DON T HAVE A SMALL DAUGHTER IN ORDER TO RAPE ,TORTURE TO DEATH AND BURN HER ALIVE. YOU ARE A DEAD MAN. THERE IS NO PLACE TO HIDE IN TEH WORLD FOR YOU",1,0,0.88529783
   Why   did you fuck my post on julianfuckton?   ,1,0,0.8853353
"   Orangemango go f*** a f***ing bible, you f***ing bible b***er, go f*** around with songs that arent considered the greatest of all time.",1,0,0.88553506
"   try harder dick   this is war, you cunts are a latter day religion that will be taken out!",1,0,0.8858223
    ITS STILL FUNNY  Son of a bitch! _|_,1,2,0.8859627
"`  Done that in the past with previous images he used, though as some were used in real articles they could not all be deleted. He has since come back on a dial up modem using AOL. A 15 minute block was imposed. Zeech. What a f***ing asshole he is. \ `",1,0,0.8861534
" Shut up, NoCal. Whinging about BLP's and Blocks  be serious, you don't care about policy or procedure. You just want to see an American, Jewish, Pro-Israel genocide advocate portrayed as a rationalistic hero, because Israel makes your dick hard. You twisted individual.   ",1,0,0.8863933
THE REVERTINGS IS A BROKEN!!  THE VANDALISMS ARE LEGITIMATES AND THIS HOOR BOT MAKES THE REVERTINGS!!  BOWL OVER YOU FUCKING HEADS!!  ,1,0,0.88715035
hey bu-uuuuuddy  you really suck a lot of dick  ,1,0,0.8873818
"  - yo The Movement is Dipset, get that shit str8 cracka jack. move the movement!",1,0,0.8876878
  Coward  You are a coward. By locking the Swift article all you are doing is allowing a falsity to remain. And instead of reasonably countering what I'm saying you block and ban me. You speak volumes about how wikipedia is run.   ,1,0,0.88828886
   I'M PISSED!     WIKIPEDIA ADMINS REALLY SUCK! I'M TRYING TO GET HELP HERE AND THEY BLOCK ME FROM EDITING! YOU STUPID IDIOTS! YOU'RE JUST LAZY BASTARDS!,1,0,0.88887775
you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.   you fuck misterwiki.  ([,1,0,0.88985085
   Revert again or fail to answer this relevant question and I'll file a formal harassment complaint with the WMF.   You're a fucking employee of the foundation. How could you really type that in a public IRC channel??   ,1,0,0.8899377
"`  Great, the Ukrainian nationalists again. go back to your filthy hole, UPA dog! Fedor grew up in Russia, he only was in Ukraine for 2 yrs, he has a Russian passport. end of story. stop claiming what doesn't belong to you! now you bastards say that ancient RUS dukes were Ukrainian! You say that ancient Rus itself was Ukraine! oh, yeah, the whole world is Ukraine! keep telling yourself that, fucking Orange asshole! I am half-Ukrainian myself, people like you just piss me off! oh, and no, his surname is NOT ``100% Ukrainian``! You know how many people in Krasnodar, Stavropolie, and other areas of RUSSIA, have last names that end with ``-enko``? millions! myself included (Levchenko). fucking uneducated banderovitz nazi, you have no place here, go, save your antisemitic, suppremacist theories for others (hint, maybe your brothers in Poltava will listen to your preachings). You people are the reason for all the hatred between Russians and Ukrainians these days! its people like you that should have perished in the Holodomor, seriously!  `",1,0,0.8903475
"`)  update  Why dont u just stop trying to take control and leave the fucking article the way it was origionally...u stuck up prick....your a fucking waste of space, get a job or a new hobby.   ``had the website been fantastic I still would have removed it.``-foolishben.......get the fuck over yourself. (UWM`",1,0,0.890806
"  And note if you have your doubts. 1254 AM over here. Raining, last I checked. I'm out in Dhanmondi (what kind of a stupid name is that?), in this apartment my imbecile Bangladeshi dad rented. Road number 5. Next to 'Eastern University' (what the hell is the thing with university names and compass directions over here?)  Fact is, you people murdered my mom. And my idiot dad still loves your stinking country and you stinking apes, even as his wife lies six feet under thanks to you animals. And I'll never get justice, will I? You bastards will keep living, and polluting the free world with your filth. If I could kill every one of you, I would.  But I'll settle for killing a few.",1,0,0.8908645
   what the hell   how can all these wankers be so serious about Lolcats?  uptight wiki cunts.,1,0,0.89220804
`   I Hate Grandma Terri    I hate my step grandma Grandma Terri. ``Step Grandma`` is an overstatement. F-ck Grandma Terri in her old ass. Grandma Terri shoult be raped to death.   `,1,0,0.8922618
   Lol   Youre too incompetent to place a proper warning! Idiot!,1,0,0.8935917
" Both you and your Cock Sucker, USERWAR, are pathetic.",1,0,0.8942111
   YOU BASTARD!  YOU STUPID BITCH! JUST BECAUSE YOU'RE A MOD YOU JUST CANT ACT LIKE YOURE THE BOOS AROUND HERE! YOU DONT OWN WIKIPEDIA!!!!  I HAVE CLEAN EDITS AND I DONT EVEN VANDALISE ANYTHING AND I GAVE THOSE RESOURCES THAT YOU SAID!  ITS ON THE SHOW'S WEBSITE! I SAID IT SO MANY TIMES! YOU DONT EVEN WATCH THAT SHOW! WHAT DO YOU CARE?!?!!!  IM GONNA REPORT YOU YOU CORRUPT MOD!!!,1,0,0.89455587
"  You blanked articles to warez groups, dumb ass.  ",1,0,0.8948103
"I agree with you Scoot, but bothie just keeps de;eting anything I say because boothy is a cock sucking fucker  ",1,0,0.89596695
"  I don't believe you're a faggot.  You're more like a Eurotoxin douche.  Maybe all these narcissists you talk about can just Google Kim Jong Un if they can't bear not to know what he looks like.  They certainly must know that much to find images, since they are practiced at searching for pictures of 6 year olds everyday.",1,0,0.8962004
"  stop being a fool If he's going to post up racist lies and claim he's following policy, I'm going to call that fool Feldspar what he is, a racist fool.",1,0,0.8965234
