example,toxicity,sa,toxicity_val
Whatever car you're in instantly increases by 20% in resell value. http://t.co/rAaUhtRyiz #DaDailyCompliment,0,2,0.0470372
@damnthattaylor Lol half half? How many assignments u get a week G? Normal day at work aye. Usual grind that's all. No hunting? Lol jks.,0,1,0.111788414
RT @Gilesyb: One advantage of plain packaging laws for cigarettes is that it gives politicians more space to sketch out their constitutiona…,0,1,0.14842801
"""@1DUpdatesOnline: The boys being interview yesterday http://t.co/VmnzoOYEYw""",0,1,0.04112479
Stick Fellaini at CB,0,1,0.24214105
RT @the_hindu: #MarsOrbiter Main Liquid Engine test firing successful! Follow #Mangalyaan's journey - http://t.co/CIhcE0uTI0 @isro http://t…,0,2,0.044578116
"""@AngelTarot @minddetoxorg @MsRubyEvents @Randirobics @marielucydavis  Happy Monday! http://t.co/hYYk0UBOQJ""",0,2,0.046119045
FAWAD KHAN At Khoobsurat Red Carpet Screening In Lahore! 😍 http://t.co/ZLY9g0dLLO,0,2,0.09875765
RT @LoLoGray6979: Will be tough trying to launch it from a Toyota MT @MemlikPasha: BG-109 Tomahawk Missile inc warhead recovered by #IS htt…,0,1,0.13886671
“@cuhmel: “@toriibaileyy: “@cuhmel: @toriibaileyy what is that”sunflower seeds 😐” we have some classy women in this school”right!!!!,0,2,0.26775724
"“@ChieFilomeno: A good life is when you assume nothing, do more, smile often, dream big, laugh a lot, & realize how blessed you are.”",0,2,0.044580232
@CumberKateRN @Gabsterdlr81 well put!,0,2,0.037505485
Pretty sure I had the best birthday ever this year. I love the people I've surrounded myself with.,0,2,0.049978875
Even the febreze I just sprayed wont get rid of the smell,0,0,0.27847046
RT @JODYHiGHROLLER: DONT DO DRUGS  SAY NO TO DRUGS KiDS USE YOUR ENERGY TO PLAY SPORTS AND DRiNK WATER http://t.co/xtkKEZ5Aon,0,0,0.3353562
RT @ArtDecoBiz: Just double checking your work. http://t.co/ylQ9wcImHa,0,1,0.034993187
@Jacobmaxey_ no 1 is going 2 snapchat U 🍑 pics,0,1,0.11139659
Youre not me bruhhhhhh XD calm down,0,1,0.36806285
RT @jkranzberry5: DOES ANYONE HAVE GREEN FACEPAINT?!?! 🙏🙏💚💚,0,2,0.043752287
RT @millymilllss: Things are looking up 😌,0,2,0.021392066
RT @__rm16__: Maybe we'll finally have a swimming pool at cec!!!!,0,2,0.07756766
RT @Ashton5SOS: Had the most incredible day ever! http://t.co/4OvxgGyKHJ,0,2,0.025272207
"#FAWU members working at Crickley  and Twizza bottling company embarks on  a protected strike in Queenstown, Eastern Cape",0,1,0.122262135
With @NGNgas doing Crucial Crew in Bradford Bulls Stadium http://t.co/4ONZnIPhAL,0,1,0.057025213
@harunafuu HE IS PRECIOUS YES! I like him a lot but more like a mom? lmao but I'll remember that! In case I get something from Suga,0,2,0.051375035
RT @MoreInMedia: The ABC of #ContentMarketing: Cutting through the Noise. http://t.co/T3wPIQzZ7K via @oroklinidesign,0,1,0.07601059
Social media phrases similar to pirate talk http://t.co/0GvlJ3sOar,0,1,0.33604932
"RT @ShangriLaThom: @LaurenW_x Hahaha that's ace! Thou shalt not worship any other rebel other than Inky Ikea"";) Aw I think it's ace that's …",0,2,0.14031444
@PDTalkinTech @PDTechHD Followed there too!,0,2,0.03004935
E... - http://t.co/AETSaVedQC #weddingdresses #wedding dress #engagementdress #motherofthebridedress #bridesmaiddresses #bridesmaiddress,0,1,0.0797832
I wanna go home already and I didn't even get to school yet😒,0,0,0.3323676
@RevisedRod Happy Bday 2 my bro how old you is nie ? 30? 😂,0,2,0.12335291
@Boojiechickk @_TrulyNashay and he can't really sing that well lol. He's iight,0,1,0.17034663
Happy birthday girly! Have a great day! @BrookeMarieee22 💗🎉,0,2,0.03341966
"If you are busy with community issues or your career, your rec... More for Sagittarius http://t.co/ePbW1cOXdO",0,1,0.073394336
"INNOCENT Asaram Bapu Ji is VICTIMIZED by POCSO Misuse! Girl's age is 18+, revealed by her LIC papers #POCSOmisuseExposedGiveBail2Bapuji",0,0,0.22191876
"RT @Gabriele_Corno: Medieval castle near #Rome, http://t.co/oPnkxN7E4K",0,1,0.06227273
RT @siwon407: It was such a lovely night. http://t.co/CHbDbwWop1,0,2,0.029932449
Find The Distance Between Two Addresses - The Chrome Extension - DeVSeO Blog - http://t.co/9niEgNFgP6,0,1,0.10252931
@Frankiko2009 Noted on that. Be back for updates. Thanks. :),0,2,0.029700838
RT @foxtramedia: Florida Georgia Line Makes $24 Million (Spotlight Country) http://t.co/lQB2gK5yms #Music #country #Florida #ListenMusic,0,1,0.05917235
[HürriyetDailyNews] New regulation on Turkey’s foreign trade body raises eyebrow: A new regulation that redefi... http://t.co/MagMvd2ThP,0,1,0.10059643
RT @RogerGrubbs: “SEALs V True Valor” (Best Selling SEALs series to be a movie) hit Best Seller list on Amazon! Thank you so much! http://t…,0,2,0.034534037
"@solidbsm followed ya, welcome",0,2,0.033593945
take your time! http://t.co/yrXkivJQOS,0,1,0.044465497
RT @Marvel: Happy Monday! #MarvelMotivationMonday http://t.co/RfT6MHhiQs,0,2,0.03911706
Hey peeps my Twitter was giving problems. Link up!,0,0,0.085980475
Excellent landscape of Hawk Island Park. @ Hawk Island County Park http://t.co/592fdympXG,0,2,0.08563614
"RT @TheRealMcGowan: Dear 60+ year olds who secured a No vote in the #IndyRef,   Here's your reward for voting No.   Lots of love  Labour. h…",0,2,0.04649535
Being sat home alone gives you way to much time to think...,0,1,0.1497682
@subtlerose_xo lol you people that like soca never stop,0,1,0.3115331
@bigcedgoon and you still ain't text me back but Whatev.,0,1,0.14608903
All change for Churchdown Panthers! http://t.co/XeHJu2V9DX @ChurchdownFC #Gloucesteshire #Gloucester #Sport,0,1,0.04667095
I really do.... http://t.co/UJN9KxhKPZ,0,1,0.20457663
"""@Benseyy: What even is a relationship"" hype",0,1,0.11989326
RT @MarcoMoriniTW: EVERYBODY WANNA STEAL MY GIIIIIIIIIIIRL,0,1,0.36822805
RT @lovelywish93: For every 10 retweets from a tweet it counts as one point for #태티서 SNS Score.. Let's do it.. #Holler,0,2,0.05782795
"RT @OccupyWallStNYC: You're surrounded, Bull. http://t.co/LJoAjgHtaj #FloodWallStreet via @OccupyRMN",0,1,0.0722579
Pennsylvania police 'close' to capture of suspected killer Eric Frein http://t.co/pSvVjwYS1s,0,1,0.34301707
#ISIS Oil $. Wonder if this affects world's oil prices. If so #Russia should worry  http://t.co/YZsrM2kNwz via @kelseyjharkness @DailySignal,0,1,0.115385845
@kskoman  Thank you for following us. We look forward to your visit to our resorts across Uttarkhand.  Team Chevron,0,2,0.02526845
Like the new Green Life Expo facebook page to stay involved and up to date! http://t.co/nEIGgB2gwe,0,2,0.048860762
@revdal Happy #YouMatterMonday I love you and hope you have an awesome day. Prayers ascending!,0,2,0.023693716
'huge announcement'  im very nervous right now✋,0,0,0.10980054
This may have made me weepy. It's gorgeous. #beyonce&JayZ #ForeverYoung https://t.co/OvuvdXPJn2,0,2,0.04669647
jackspanbauer front shove as the sky opens up to shut down our session. #skateboarding… http://t.co/kviR4dcFRg,0,1,0.109846465
Love finding random money in my pockets,0,2,0.38017082
@OtakuTakaTaco I'll look into it tomorrow;3,0,2,0.044683818
RT @SAlabamabelles: My anxiety can not  deal with campus  today  ,0,0,0.24156776
RT @thisdayinfootie: 50 years ago today Kilmarnock FC come back from 4 down to beat Eintracht Frankfurt 5-4 in Europe! #OnThisDay http://t.…,0,1,0.061241623
@ryeong9  have a nice time ❤️❤️,0,2,0.024531208
"Wow! RT @litamochiw: Yesterday #4thMOVEMEETUP SpecialMakeUpFX with @cyberlineteam at @deLekkercafe ,Bekasi Square\m/ http://t.co/4MJvkBwFjX",0,2,0.03157946
RT @playtogga: Top 5 Strikers. @FantasyGaffer examines pre-season & current Top 5 #Togga forwards. #ToggaStats #FPL http://t.co/Kx4cHWi015,0,1,0.06414789
@gracekaneee @sbrowzz @emma_gross531 @katie_billows @owencomer peep emma in his header,0,1,0.07550878
"“I am divinely ME, contentedly unique and happily incomparable!”       http://t.co/9ggqsv5wEJ",0,2,0.05580422
RT @NheyJjang: [PHOTO 4] 140924 Block B Showcase in Russia - P.O & Zikwon [cr. http://t.co/HsXxddw4gq ] http://t.co/dOhlWESPOt,0,1,0.07748191
RT @marneee_: #lrt that's how I be when LaQuasha text me 😂😂😂,0,1,0.11977323
Here is how I stock materials for trim on my dewalt miter saw stand. I couple of quick-grip clamps on… http://t.co/lyFKyIH1ZC,0,1,0.07584989
@KayleighRawwr it's lost day!! go do it!!,0,2,0.045211703
first driving lesson was👌👌👌👌👌,0,2,0.06755835
"oh well , I love my brown eyes 😍",0,2,0.0924966
#SundayPrive @ Tantrik last night.....Pretty Gang Edition..... http://t.co/jq4ktQ5sOk,0,1,0.074697524
"RT @Red_Web_Design: 10 Google Hints and Tips You Probably Don’t Know, But Definitely Should - http://t.co/Rmt6GjdRX9 #PurpleBiz #UDoBiz htt…",0,1,0.058380086
"Someone should bring me tea... (I need some form of manservant, or a gentleman's gentleman)",0,1,0.20489465
RT @DarioDirtyMoney: Bag Night this weekend 🙊,0,1,0.06942598
@MegJonesss_ @ManCanddyPics @yanaparry TOBY SCARES ME !!!!,0,0,0.21186797
RT @poobear: Me drew and bud ! The Take Over ! Happy birthday ! http://t.co/qpXKeHDw8L,0,2,0.065840736
Which is better: A Witch or a Wizard... and why?,0,1,0.2560772
Idek.. I can't lose you too..,0,1,0.10282233
@osheyyyyy I'm tryin out witchu !,0,1,0.14675371
"""Treasure the love you receive above all. It will survive long after your gold and good health have vanished."" ~ Og Mandino",0,2,0.061046675
@iMgniX Psssh... witter is eating up the time calcs and all,0,0,0.24812996
Tsk Ren Ren Benavides — feeling worried,0,0,0.17194681
RT @ciieerrrraaaa: when house visits goes wrong💀 part1 https://t.co/9bAJWcziHP,0,0,0.10405831
RT @JacobWhitesides: if you're going to recycle the same 3 jokes over and over again at least make them funny I'm begging,0,1,0.29805216
@OneMinuteBriefs Here's a little known fact #SpiderInvasion http://t.co/2Nh0ITbUXk,0,1,0.081148826
Saints allow Artur Boruc to become Capital One Cup tied http://t.co/EnpQJulZBk (DailyEcho)#saintsfc,0,1,0.10163117
Just need to get through 20 more lectures slides then hopefully I can finish reading two books tonight. The pages are calling my nameeeee,0,2,0.070538744
🐱🌸🐱🌸🐱🌸  @LittleMix Hello🌸 Hope u had a great day💕  Can you please follow her?@xHaz_ she LOVESYOUSOMUCH you mean the world to her💖  🐱🌸🐱🌸🐱🌸78,0,2,0.025933834
@BigDADTACKLES That's what I'm talking about although I was having heart failures the first part of the game- #NFLSunday,0,0,0.0866243
"#WorldNews #News Sarah Silverman  Has No Interest In A Ring, Doesn’t Want To Marry http://t.co/YZnDlDrmc5",0,0,0.29041198
RT @UpsonLeeSports: Go vote and retweet the link!  http://t.co/lRrrJHSAHt,0,1,0.042321645
Teen Wolf mdr #LRT,0,1,0.13061142
"RT @VictoriaOsteen: If you are loved & love others, you are blessed! Thank God for your relationships because they are eternal treasures!",0,2,0.026047483
I'm suspecting by the way she's wriggling around on that bike seat she's trying to accomplish more than getting to point B.,0,1,0.22537446
@asukalangley I like you’re avatar also!,0,2,0.04716339
I'm pretty sure I've never seen only 10 people in the quad,0,1,0.19941916
Afternoon Snooze was needed,0,1,0.11531698
“@MurasakiLuna: Ohana means family. Missing these fantastic ladies already. @ToBeFree0714 @TheTamanegiGirl @JesuDesu” miss you!!!!!,0,2,0.038907357
RT @KishwerM: Crazy 5 😍😗😉 @rithvik_RD @AshaNegi7 @Babiejaan @suyyashrai .. #weloveus 💃 http://t.co/jjBsn00qCt,0,2,0.09721905
Officially a book (kindle) worm. Haven't been able to stop downloading and reading books! 📖💖… http://t.co/tzexovc8sq,0,2,0.053138405
"@MajinBrodark // oh, she no longer rp's",0,1,0.082895376
RT @NHSFBrunel: **MEET & GREET** I HOPE YOU'RE READY FOR OUR FIRST EVENT OF THE YEAR WEDNESDAY 24TH SEPTEMBER - IN THE ACADEMY AT 2PM http:…,0,2,0.041275527
"RT @CMchatLIVE: Just previewed @whitneyduncan's new single #RollAllNight and BOY are you all in for a BIG treat! Welcome back, Whitney! #CM…",0,2,0.03335856
"I'm hungry 😩 for lunch ima order shrimp and broccoli ,4 wings & fries and a half and half and a egg roll 😋",0,2,0.37057468
"RT @InYourBible: God says, ""If I am a Father, where is my honor? If I am a Master, where is my respect?"" -Mal 1:6",0,1,0.07656576
Pls tell me you being metaphorical,0,1,0.3080893
Cheers to the uBer homie @JordPlourde! I can not wait to give you this wedding present.,0,2,0.15455717
"RT @SammySwoop: It's true, I crave you. ❤️💙",0,2,0.033873864
RT @BuzzFeed: This picture of an NYPD officer trying to catch a rogue raccoon will brighten your day http://t.co/E3L6EOzAcV http://t.co/jUp…,0,2,0.18139191
"@mikemcgibney great, I will come back to you asap just about to go into a job",0,2,0.038927354
@Beaaancaaa cause we can we grown,0,2,0.06710619
PhotoZ Press - Adobe Unveils Photoshop and Premiere Elements 13 for Mac:        Share This000000000or copy the... http://t.co/PzUQ3EXVy5,0,1,0.06893018
@rohitify @ebayindia you gifting me this diwali ?  #OneUpONeBay,0,1,0.0578707
@erika_liddol eat a banana or eat something that will make you trow up.,0,1,0.33947173
"Wishing one of my ride or dies, @theworldofhb , the most INCREDIBLE-IST, HAPPIEST BIRTHDAY EVERRRR!!!!… http://t.co/XetqvyS8CL",0,2,0.16325344
@jfmezei Got to CTV.ca. Videos are available but limited to (semi) current episode,0,1,0.05227614
RT @CrusoeGongbay: I'm just gettin warmed up 😤💰#Touchdown #HighStep #RivalWin 1Timothy 4:8 http://t.co/DwuEmiCSmV,0,1,0.040795792
♫ Shake It Off – Taylor Swift http://t.co/t6S8tF1zuT #NowPlaying,0,1,0.110096335
RT @WCUYikYak: Accurate. http://t.co/TFEqWnBdKV,0,1,0.0626013
No one is safe>:) @saraaa__34 #gotcha http://t.co/EiM0g8gj2K,0,1,0.09992721
RT @aboutfoodporn: 12 Plastic Surgeries Gone Wrong. Very Wrong. OMG!! http://t.co/MrhHs1z0Gv http://t.co/xqKneD4POV,0,0,0.20489033
RT @CourteneyCox: Friends premiered 20 years ago today. How time does fly!,0,2,0.056028113
I love my job but not today ! Aint feelin it,0,0,0.32739633
"RT @HornyFacts: so many girls fall in love with the wrong guys, simply because the wrong guys say the right things.",0,0,0.27541056
@phoebe_killick thankyou! Definetly aha x,0,2,0.024572961
"RT @Getintogolf: Golf is a great way to meet new people, allowing plenty of time to chat & friendships to flourish @maturedateuk  http://t.…",0,2,0.030659955
RT @AmirahB__: “@__Nfb: @AmirahB__ 9× outta 10 u closer 😩”😩 wya,0,1,0.08486466
"#Tucson participates in #CarFreeDay, those who are carless today could win prizes #environment https://t.co/5yvWid2IdN",0,2,0.07185244
The incidental power other benefits in reference to responsibility consulting: Lgyt http://t.co/oDAVVyNr9Z,0,1,0.09159841
Bye Crazy Train! :smirks: @Murhder_BDBRW @Selena_BDBRW,0,1,0.20975953
"RT @ILiveForRueben_: ""@xo_DARealKeakea: My ignore game 💪💪asf.💯""",0,2,0.058142614
"Awww 💕 ""@auhcesined: Keep on smiling ♥♥♥♥♥ #19Hi http://t.co/pyPmZRusbB""",0,2,0.026063105
"""@_itssmaddiee: Someone run up to the deli and buy me a Arizona pleaseeeee😍""",0,2,0.066250175
Sameeee RT“@PrettyBrii: My phone has been acting up ever since this ios8😐”,0,0,0.13148852
To every artist that said they weren't a science person: http://t.co/tuOMBNRwk6,0,0,0.18462501
@kmjongint Please Stop Sending reply to @ .1760 http://t.co/fS7q0RjSJN,0,0,0.0879702
@LindseyW_fhg and @PaulpFHG at our new affordable housing site in Long Eaton today. #homesforbritain http://t.co/BIYK25VlDM,0,2,0.040044703
RT @Rachel_England: This forever. http://t.co/hPkltSOMsb,0,1,0.06913493
"""HARD DRIVE 4"" includes 'Satellite of Light (David Temessi Remix)' // DSR Digital // http://t.co/pH137i3r19 http://t.co/7cJ4f7W8kW",0,1,0.0745733
@AriannaTheAngel hers weren't even good,0,0,0.102893874
Yesterday was the Heart Walk/Run and the turnout was spectacular.  Good fun.  Thanks to all who participated. http://t.co/ivQOsGJ3Qy,0,2,0.034172177
@heybraeden trappapaaaaaaaaa im lovin ittttttt,0,2,0.1514033
Still got 'The Mission' on repeat RT @RawstonGeorge Yo Tory Lanez is heating up,0,1,0.0839801
@Emilymcivor3 thank you Emily😝💓x,0,2,0.019553673
I liked a @YouTube video http://t.co/47Uu4VlfmJ Q&A and combat record,0,2,0.055700887
#FOLLOWTRICK   ♚ FOLLOWBACK  ♚ #MuzikkZone   ♚ FOLLOW ☞ @MREESE06 @CindyMarie911 @cristiana_carpe @AngelFire875 @Hiqutipie @murat_yilmaz35,0,1,0.053853583
RT @Johnnyv78: Nobody cares about your life issues,0,0,0.20559016
http://t.co/a2JnSPNIo8 @financialexpress &US bombs Islamic State near Baghdad for first time http://t.co/xCjzwWAcJF,0,0,0.16371092
